date,visit,farm,order,cow_id,quarter,path_1,path1_IMI,path_2,path2_IMI,path_3,path3_IMI,path_4,path4_IMI,quarter_code,isolate_1,isolate_2,isolate_3,isolate_4,clinical,blind,teatinj,pstmilking,mixed_inf_series,dup_not_collected,IMI_series,hygiene_1,hygiene_2,cc_1,cc_2,cc_3,scc,contam,contam_comment
2.4.2020,second,Butterworks,23,Love,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,23,Love,RH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,23,Love,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,24,Nellie,LH,CNS,yes2,,,,,,,2,BW094,,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,24,Nellie,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,24,Nellie,RH,CNS,yes29,,,,,,,29,BW097,,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,24,Nellie,RF,Strep,yes27,CNS,yes27,,,,,27,BW095,BW096,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,25,Jolene,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,25,Jolene,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,25,Jolene,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,25,Jolene,RF,CNS,yes2,,,,,,,2,BW098,,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,26,Melissa,LH,CNS,,,,,,,,9,BW114,,,,,,,,,yes,no,,,,,,,,
2.4.2020,second,Butterworks,26,Melissa,LF,,,,,,,,,14,,,,,,,,,,yes,,,,,,,,,
2.4.2020,second,Butterworks,26,Melissa,RH,,,,,,,,,15,,,,,,,,,,yes,,,,,,,,,
2.4.2020,second,Butterworks,26,Melissa,RF,,,,,,,,,14,,,,,,,,,,yes,,,,,,,,,
2.4.2020,second,Butterworks,27,Petunia,LH,CNS,yes2,,,,,,,2,BW099,,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,27,Petunia,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,27,Petunia,RH,Strep,yes2,,,,,,,2,BW100,,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,27,Petunia,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,28,Mandolin,LH,CNS,yes2,,,,,,,2,BW101,,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,28,Mandolin,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,28,Mandolin,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,28,Mandolin,RF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,29,Peace,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,29,Peace,LF,SA,yes2,SA,other18,,,,,2,BW102,BW103,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,29,Peace,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,29,Peace,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,30,Eva,LH,SA,yes2,,,,,,,2,BW104,,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,30,Eva,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,30,Eva,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,30,Eva,RF,Strep,yes29,,,,,,,29,BW105,,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,31,Bon,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,31,Bon,LF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,31,Bon,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,31,Bon,RF,CNS,yes2,,,,,,,2,BW106,,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,32,Lilac,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,32,Lilac,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,32,Lilac,RH,SA,yes2,,,,,,,2,BW107,,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,32,Lilac,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,33,AppleCore,LH,SA,yes2,,,,,,,2,BW108,,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,33,AppleCore,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,33,AppleCore,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
2.4.2020,second,Butterworks,33,AppleCore,RF,SA,yes2,,,,,,,2,BW109,,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,34,Chipotle,LH,CNS,yes2,,,,,,,2,BW110,,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,34,Chipotle,LF,CNS,yes2,,,,,,,2,BW111,,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,34,Chipotle,RH,CNS,yes2,,,,,,,2,BW112,,,,,,,,no,,yes,,,,,,,,
2.4.2020,second,Butterworks,34,Chipotle,RF,CNS,yes2,,,,,,,2,BW113,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,1,Masala,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,1,Masala,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,1,Masala,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,1,Masala,RF,CNS,yes2,,,,,,,2,BW115,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,2,Muffin,LH,CNS,yes2,,,,,,,2,BW116,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,2,Muffin,LF,Corynebac,yes2,,,,,,,2,BW117,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,2,Muffin,RH,CNS,yes2,,,,,,,2,BW118,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,2,Muffin,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,3,Strawberry,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,3,Strawberry,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,3,Strawberry,RH,CNS,yes2,,,,,,,2,BW119,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,3,Strawberry,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,4,Pomme,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,4,Pomme,LF,CNS,yes2,,,,,,,2,BW120,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,4,Pomme,RH,CNS,yes2,,,,,,,2,BW121,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,4,Pomme,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,5,Mango,LH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,5,Mango,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,5,Mango,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,5,Mango,RF,,,,,,,,,13,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,6,Happiness,LH,,,,,,,,,16,,,,,,yes,,,,,,,,,,,,,
3.3.2020,third,Butterworks,6,Happiness,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,6,Happiness,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,6,Happiness,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,7,Noel,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,7,Noel,LF,CNS,yes2,,,,,,,2,BW122,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,7,Noel,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,7,Noel,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,8,Pearl,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,8,Pearl,LF,CNS,2,CNS,other18,,,,,2,BW123,BW124,,,,,,,tbd,,yes,,,,,,,,
3.3.2020,third,Butterworks,8,Pearl,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,8,Pearl,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,9,Blackberry,LH,CNS,yes1,,,,,,,1,BW125,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,9,Blackberry,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,9,Blackberry,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,9,Blackberry,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,10,WildCucumber,LH,CNS,yes2,,,,,,,2,BW126,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,10,WildCucumber,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,10,WildCucumber,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,10,WildCucumber,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,11,Rhubarb,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,11,Rhubarb,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,11,Rhubarb,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,11,Rhubarb,RF,CNS,yes2,,,,,,,2,BW127,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,12,Snowball,LH,Strep,yes2,,,,,,,2,BW128,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,12,Snowball,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,12,Snowball,RH,CNS,yes2,,,,,,,2,BW129,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,12,Snowball,RF,CNS,yes1,CNS,other18,,,,,2,BW130,BW131,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,13,Nebula,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,13,Nebula,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,13,Nebula,RH,CNS,yes2,,,,,,,2,BW132,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,13,Nebula,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,14,Joy,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,14,Joy,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,14,Joy,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,14,Joy,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,15,Mustard,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,15,Mustard,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,15,Mustard,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,15,Mustard,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,16,Hawthorn,LH,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,16,Hawthorn,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,16,Hawthorn,RH,CNS,yes1,,,,,,,1,BW133,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,16,Hawthorn,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,17,Nazareth,LH,,,,,,,,,20,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,17,Nazareth,LF,CNS,yes2,,,,,,,2,BW134,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,17,Nazareth,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,17,Nazareth,RF,CNS,yes2,,,,,,,2,BW135,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,18,Nona,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,18,Nona,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,18,Nona,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,18,Nona,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,19,Marjoram,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,19,Marjoram,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,19,Marjoram,RH,CNS,yes2,,,,,,,2,BW136,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,19,Marjoram,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,20,Manzana,LH,CNS,yes2,,,,,,,2,BW137,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,20,Manzana,LF,SA,yes2,,,,,,,2,BW138,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,20,Manzana,RH,CNS,yes2,,,,,,,2,BW139,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,20,Manzana,RF,CNS,yes2,,,,,,,2,BW140,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,21,Avocado,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,21,Avocado,LF,CNS,yes2,,,,,,,2,BW141,,,,,,,,no,,yes ,,,,,,,,
3.3.2020,third,Butterworks,21,Avocado,RH,CNS,yes2,,,,,,,2,BW142,,,,,,,,no,,yes ,,,,,,,,
3.3.2020,third,Butterworks,21,Avocado,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,22,Aurora,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,22,Aurora,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,22,Aurora,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,22,Aurora,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,23,Love,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,23,Love,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,23,Love,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,23,Love,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,24,Star,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,24,Star,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,24,Star,RH,Strep,yes2,,,,,,,2,BW143,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,24,Star,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,25,Nellie,LH,CNS,yes2,,,,,,,2,BW144,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,25,Nellie,LF,,,,,,,,,23,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,25,Nellie,RH,CNS,yes2,,,,,,,2,BW145,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,25,Nellie,RF,Strep,yes27,CNS,yes27,,,,,27,BW146,BW147,,,,,,,yes,,yes,,,,,,,,
3.3.2020,third,Butterworks,26,Melissa,LH,CNS,yes2,,,,,,,2,BW148,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,26,Melissa,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,26,Melissa,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,26,Melissa,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,27,Eva,LH,SA,no5,,,,,,,5,BW149,,,,,,,,,,no,,,,,,,,
3.3.2020,third,Butterworks,27,Eva,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,27,Eva,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,27,Eva,RF,Strep,yes1,,,,,,,1,BW150,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,28,Peace,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,28,Peace,LF,SA,yes2,,,,,,,2,BW151,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,28,Peace,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,28,Peace,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,29,Petunia,LH,CNS,yes1,,,,,,,1,BW152,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,29,Petunia,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,29,Petunia,RH,strep,yes2,,,,,,,2,BW153,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,29,Petunia,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,30,Jackie,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,30,Jackie,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,30,Jackie,RH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,30,Jackie,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,31,Gabrielle,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,31,Gabrielle,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,31,Gabrielle,RH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,31,Gabrielle,RF,?,yes2,,,,,,,2,BW154,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,32,Bon,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,32,Bon,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,32,Bon,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,32,Bon,RF,CNS,yes2,,,,,,,2,BW155,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,33,AppleCore,LH,SA,yes2,,,,,,,2,BW156,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,33,AppleCore,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,33,AppleCore,RH,SA,yes2,,,,,,,2,BW157,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,33,AppleCore,RF,SA,yes2,,,,,,,2,BW158,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,34,Paprika,LH,Strep,yes2,,,,,,,2,BW159,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,34,Paprika,LF,,,,,,,,,16,,,,,,yes,,,,,,,,,,,,,
3.3.2020,third,Butterworks,34,Paprika,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,34,Paprika,RF,Strep,yes2,,,,,,,2,BW160,,,,yes,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,35,Lilac,LH,CNS,2,,,,,,,2,BW161,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,35,Lilac,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3.3.2020,third,Butterworks,35,Lilac,RH,SA,2,,,,,,,2,BW162,,,,,,,,no,,yes,,,,,,,,
3.3.2020,third,Butterworks,35,Lilac,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,1,Pledge,LH,Strep,yes1,,,,,,,1,SW001,,,,,,,,no,,yes,,,,,,,,
12.13.2019,first,Swallowdale,1,Pledge,LF,CNS,yes2,,,,,,,2,SW002,,,,,,,,no,,yes,,,,,,,,
12.13.2019,first,Swallowdale,1,Pledge,RH,CNS,yes2,,,,,,,2,SW003,,,,,,,,no,,yes,,,,,,,,
12.13.2019,first,Swallowdale,1,Pledge,RF,CNS,yes2,,,,,,,2,SW004,,,,,,,,no,,yes,,,,,,,,
12.13.2019,first,Swallowdale,2,Shelly,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,2,Shelly,LF,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,2,Shelly,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,2,Shelly,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,3,Picknick,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,3,Picknick,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,3,Picknick,RH,,,,,,,,,20,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,3,Picknick,RF,,,,,,,,,20,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,4,DeeDee,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,4,DeeDee,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,4,DeeDee,RH,Strep,yes27,Strep,yes27,,,,,27,SW005,SW006,,,,,,,tbd,,yes,,,,,,,,
12.13.2019,first,Swallowdale,4,DeeDee,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,5,Sparky,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,5,Sparky,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,5,Sparky,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,5,Sparky,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,6,Denise,LH,CNS,other12,,,,,,,12,SW007,,,,,,,,,,no,,,,,,,,
12.13.2019,first,Swallowdale,6,Denise,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,6,Denise,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,6,Denise,RF,CNS,yes2,,,,,,,2,SW008,,,,,,,,no,,yes,,,,,,,,
12.13.2019,first,Swallowdale,7,Skyler,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,7,Skyler,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,7,Skyler,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,7,Skyler,RF,CNS,yes1,,,,,,,1,SW009,,,,,,,,no,,yes,,,,,,,,
12.13.2019,first,Swallowdale,8,Cambric,LH,CNS,yes2,,,,,,,2,SW010,,,,,,,,no,,yes,,,,,,,,
12.13.2019,first,Swallowdale,8,Cambric,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,8,Cambric,RH,CNS,other12,Strep,other12,,,,,12,SW011,SW012,,,,,,,,,no,,,,,,,,
12.13.2019,first,Swallowdale,8,Cambric,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,9,Diane,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,9,Diane,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,9,Diane,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,9,Diane,RF,CNS,yes1,,,,,,,1,SW013,,,,,,,,no,,yes,,,,,,,,
12.13.2019,first,Swallowdale,10,Gretchen,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,10,Gretchen,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,10,Gretchen,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,10,Gretchen,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,11,Paige,LH,Gramneg.coli,other12,CNS,other12,Bacillus,other12,,,12,SW014,SW015,SW016,,,,,,,,no,,,,,,,,
12.13.2019,first,Swallowdale,11,Paige,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,11,Paige,RH,CNS,yes2,CNS,other18,,,,,2,SW017,SW018,,,,,,,tbd,,yes,,,,,,,,
12.13.2019,first,Swallowdale,11,Paige,RF,,,,,,,,,7,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,12,Denver,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.13.2019,first,Swallowdale,12,Denver,LF,CNS,yes27,Strep,yes27,,,,,27,SW019,SW020,,,,,,,yes,,yes,,,,,,,,
12.13.2019,first,Swallowdale,12,Denver,RH,CNS,yes2,,,,,,,2,SW021,,,,,,,,no,,yes,,,,,,,,
12.13.2019,first,Swallowdale,12,Denver,RF,,,,,,,,,23,,,,,,,,,,,,,,,,,,,
